id,loan_amnt,funded_amnt,installment,home_ownership,annual_inc,issue_d,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,loan_status,term,fico,int_rate,revol_util,grade
1447777,20000,20000,753.51,RENT,100000,12/1/2012,HI,8.26,0,11/1/2000,3,15,0,15773,31,Current,36,565,21,37.2,C
1448479,10000,10000,343.39,RENT,55000,11/1/2012,FL,15.4,0,6/1/2001,1,5,0,4460,13,Current,36,525,14.33,81.1,B
1448609,22800,22800,592.08,MORTGAGE,57000,10/1/2012,FL,16.36,0,10/1/2000,1,8,0,4648,22,Current,60,527,19.05,8.5,C
1449937,14000,14000,429.86,MORTGAGE,56000,11/1/2012,AL,15.45,0,1/1/1986,0,5,0,22757,12,Current,36,526,6.62,67.1,A
1450228,23000,23000,597.27,RENT,100000,10/1/2012,CA,20.41,0,12/1/1997,1,19,0,23797,36,Current,60,565,19.05,42.1,C
1450920,24000,24000,581.09,MORTGAGE,86000,2/1/2013,IL,16.26,0,11/1/2005,2,7,0,14976,23,Current,60,555,15.8,79.5,B
1452715,12000,12000,432.45,RENT,56000,11/1/2012,VA,14.31,1,10/1/2000,0,7,0,7566,20,Current,36,526,17.77,92.3,C
1453814,11500,11500,439.08,RENT,48000,12/1/2012,CA,11.95,0,6/1/2007,2,5,0,4014,14,Current,36,516,21.98,80.3,C
1454585,12000,12000,375.49,RENT,67000,10/1/2012,CA,.9,0,9/1/2004,0,3,0,1229,6,Current,36,538,7.9,6.4,A
1454690,7975,7975,265.35,MORTGAGE,70000,11/1/2012,CA,21.32,0,6/1/1999,0,8,0,35062,34,Current,36,541,12.12,84.3,B
1455709,18200,18200,588.64,MORTGAGE,92000,10/1/2012,MO,12.18,0,3/1/1998,1,11,0,20298,41,Current,36,559,10.16,53.4,B
1457002,18000,18000,401.5,MORTGAGE,53000,11/1/2012,CA,11.64,0,3/1/1995,0,9,0,17123,15,Current,60,523,12.12,46.4,B
1457200,14125,14125,495.2,MORTGAGE,57000,1/1/2013,NC,31.43,1,4/1/1994,0,13,0,37623,28,Current,36,527,15.8,88.7,B
1457669,30000,30000,938.71,MORTGAGE,165000,11/1/2012,AZ,24.27,0,10/1/1997,0,13,0,136784,28,Current,36,598,7.9,46.7,A
1458467,5375,5375,192.36,MORTGAGE,18000,10/1/2012,MN,21.93,1,4/1/2003,1,10,0,11675,15,Current,36,450,17.27,65.2,B
1458934,12000,12000,388.11,RENT,52000,11/1/2012,FL,4.98,0,12/1/2003,0,7,0,11108,11,Current,36,521,10.16,58.2,B
1459745,4800,4800,161.99,MORTGAGE,80500,10/1/2012,PA,12.64,2,10/1/1996,1,7,0,5431,28,Current,36,550,13.11,89,B
1461274,20000,20000,608.72,MORTGAGE,110000,12/1/2012,PA,16.81,0,3/1/1981,1,15,0,11954,60,Current,36,571,6.03,44.1,A
1462114,5375,5375,188.44,RENT,30160,10/1/2012,CA,22.99,0,6/1/2008,1,8,0,6114,8,Current,36,485,15.8,75.5,B
1462595,6000,6000,196.84,MORTGAGE,33000,11/1/2012,NV,12.92,1,11/1/1999,0,8,0,7165,15,Current,36,491,11.14,46.2,B
1462683,12000,12000,365.23,MORTGAGE,128000,2/1/2013,PA,10.85,0,6/1/1999,1,6,0,37908,27,Current,36,581,6.03,51.2,A
1463090,14800,14800,485.52,OWN,155000,11/1/2012,IL,11.48,0,11/1/1997,2,15,0,149134,38,Current,36,594,11.14,66.3,B
1463096,15000,15000,550.22,RENT,100000,10/1/2012,GA,14.19,0,1/1/2006,1,11,0,19194,18,Current,36,565,19.05,75,C
1464836,18000,18000,486.97,MORTGAGE,47000,10/1/2012,MT,33.83,0,1/1/1989,0,11,0,24046,29,Current,60,515,21,95,C
1465012,32000,32000,901.18,RENT,90000,10/1/2012,CA,12.4,0,10/1/1999,3,10,0,5270,45,Current,60,558,22.95,71.2,C
1466613,14075,14075,365.51,MORTGAGE,36000,10/1/2012,KY,27.07,0,1/1/2001,2,8,0,18947,18,Current,60,497,19.05,90.7,C
1467132,28000,28000,872.52,MORTGAGE,220000,1/1/2013,TX,10.84,0,6/1/1987,0,13,0,69703,27,Current,36,618,7.62,46.3,A
1467512,6000,6000,205.33,RENT,47000,10/1/2012,MI,16.95,0,9/1/2002,3,11,0,11507,28,Current,36,515,14.09,73.3,B
1467756,10575,10575,351.85,MORTGAGE,65000,11/1/2012,GA,29.92,0,6/1/2004,0,9,0,29063,18,Current,36,536,12.12,76.1,B
1468670,14000,14000,465.81,MORTGAGE,52288,11/1/2012,GA,19.87,0,5/1/2002,0,8,0,17437,18,Current,36,522,12.12,94.3,B
1469680,12300,12300,397.82,RENT,80000,10/1/2012,WI,16.15,0,10/1/2007,5,13,0,1706,17,Current,36,550,10.16,7.2,B
1470512,7800,7800,267.84,RENT,24000,10/1/2012,NV,26.2,0,6/1/2002,2,3,0,8080,4,Current,36,470,14.33,82.4,B
1470583,14400,14400,485.96,MORTGAGE,90000,11/1/2012,CA,25.16,0,11/1/1999,0,14,0,24941,22,Current,36,558,13.11,89.4,B
1471411,10200,10200,360.07,MORTGAGE,68000,10/1/2012,PA,34.52,0,4/1/1994,1,18,0,20639,35,Charged Off,36,539,16.29,68.6,B
1473683,7750,7750,237.96,MORTGAGE,57000,10/1/2012,NY,17.68,0,10/1/2005,2,8,0,13497,15,Current,36,527,6.62,78.5,A
1473714,18500,18500,635.26,OWN,84000,12/1/2012,CO,23.47,0,4/1/1988,3,10,0,13745,13,Current,36,553,14.33,40.4,B
1474497,35000,35000,966.27,MORTGAGE,166000,10/1/2012,TX,11.92,1,4/1/1995,1,9,0,33586,24,Current,60,599,21.98,83.5,C
1475083,25000,25000,900.93,MORTGAGE,70000,10/1/2012,MO,31.13,0,10/1/1994,0,14,0,34306,23,Current,36,541,17.77,79,C
1475778,33000,33000,901.89,OWN,114640,10/1/2012,PA,22.38,0,12/1/1996,0,15,0,26567,56,Current,60,574,21.49,84.9,C
1475904,13000,13000,432.54,RENT,50000,11/1/2012,PA,10.92,0,5/1/1993,0,12,0,13646,19,Current,36,519,12.12,65.3,B
1476724,3500,3500,122.71,RENT,66000,12/1/2012,CA,20,0,5/1/2005,0,16,0,11694,21,Current,36,537,15.8,75,B
1476949,18000,18000,563.23,MORTGAGE,110000,1/1/2013,CA,9.38,1,5/1/2001,0,9,0,18449,21,Current,36,571,7.9,75.3,A
1477178,15000,15000,467.43,MORTGAGE,102000,10/1/2012,IL,5.69,0,2/1/1996,3,5,0,20951,18,Current,36,566,7.62,0,A
1477485,17000,17000,531.94,RENT,55000,10/1/2012,RI,11.15,0,4/1/1999,0,7,0,15483,15,Current,36,525,7.9,69.7,A
1477824,33425,33425,1163.77,MORTGAGE,75000,2/1/2013,WA,17.64,0,8/1/1986,1,14,0,39937,34,Current,36,546,15.31,89.9,B
1477857,7000,7000,222.28,MORTGAGE,37180,11/1/2012,NY,27.85,0,12/1/1991,0,9,0,24569,12,Current,36,499,8.9,88.1,A
1478133,5100,5100,197.29,MORTGAGE,44000,10/1/2012,SC,26.33,0,12/1/1999,2,27,0,30383,39,Current,36,510,22.95,88.8,C
1478289,9600,9600,345.96,MORTGAGE,47000,11/1/2012,NY,9.91,0,6/1/1975,0,9,0,12701,30,Current,36,515,17.77,63.8,C
1479564,11100,11100,381.16,MORTGAGE,52000,2/1/2013,KS,18.46,0,7/1/1993,0,4,0,375,15,Current,36,521,14.33,53.6,B
1482839,6000,6000,206.03,RENT,50000,11/1/2012,CA,19.63,0,8/1/2006,0,14,0,7242,21,Current,36,519,14.33,57,B
1483168,12500,12500,421.84,RENT,52000,11/1/2012,NY,13.04,0,7/1/2007,2,7,0,14956,11,Current,36,521,13.11,60.3,B
1483871,8000,8000,266.18,MORTGAGE,35000,10/1/2012,NJ,8.37,0,5/1/1998,0,7,0,11063,13,Current,36,495,12.12,68.3,B
1485276,35000,35000,1278.55,MORTGAGE,123948,10/1/2012,NV,15.55,0,5/1/1997,2,17,0,27334,51,Current,36,579,18.75,94.9,C
1485451,18000,18000,464.46,MORTGAGE,55000,10/1/2012,OR,15.62,0,5/1/2000,2,8,1,5282,19,Charged Off,60,525,18.75,41.9,C
1485636,20000,20000,466.3,MORTGAGE,70000,10/1/2012,LA,18.75,0,10/1/1990,0,8,0,19592,20,Current,60,541,14.09,73.7,B
1485717,6000,6000,187.75,MORTGAGE,50000,10/1/2012,NC,33.02,0,10/1/1992,0,8,0,20141,24,Current,36,519,7.9,42.2,A
1485864,10000,10000,337.47,RENT,43000,10/1/2012,MO,27.15,0,8/1/2001,0,11,0,12675,23,Current,36,509,13.11,80.2,B
1486769,9000,9000,324.34,MORTGAGE,70000,10/1/2012,CA,10.47,0,1/1/1994,0,8,0,9060,22,Current,36,541,17.77,84.7,C
1486798,14750,14750,490.76,RENT,55000,10/1/2012,TX,17.78,0,12/1/1999,0,6,0,16677,16,Current,36,525,12.12,81,B
1486845,15000,15000,492.08,MORTGAGE,86000,11/1/2012,VA,10.51,1,1/1/2007,0,8,0,4540,14,Current,36,555,11.14,24.8,B
1486927,18825,18825,687.68,RENT,86972,10/1/2012,VA,11.56,0,3/1/1988,1,9,0,11415,17,Current,36,556,18.75,89.2,C
1488063,14000,14000,465.81,RENT,94000,10/1/2012,FL,17.02,0,4/1/1998,1,5,0,19295,16,Current,36,561,12.12,89.7,B
1488379,10000,10000,332.72,MORTGAGE,100000,10/1/2012,VA,16.83,0,5/1/2004,0,17,0,31093,24,Current,36,565,12.12,73.7,B
1489371,4450,4450,152.29,MORTGAGE,32000,10/1/2012,FL,27.08,0,4/1/2000,1,12,0,13088,17,Current,36,489,14.09,69.6,B
1489567,3200,3200,109.51,MORTGAGE,45600,11/1/2012,MN,27.21,1,12/1/2001,1,11,0,7804,28,Current,36,513,14.09,64.5,B
1489981,6000,6000,208.91,RENT,35000,11/1/2012,NY,32.2,0,1/1/1998,2,10,0,6629,23,Current,36,495,15.31,46.7,B
1491362,5000,5000,166.36,MORTGAGE,100000,10/1/2012,NJ,3.98,0,6/1/1997,0,5,0,15130,12,Current,36,565,12.12,92.8,B
1491474,12000,12000,365.23,RENT,60000,11/1/2012,CA,13.56,0,8/1/2002,0,8,0,8694,12,Current,36,531,6.03,19.2,A
1491554,11100,11100,369.32,RENT,32000,10/1/2012,MI,28.31,0,7/1/2000,0,16,0,20458,23,Current,36,489,12.12,80.5,B
1491676,19000,19000,543.95,RENT,84000,10/1/2012,NY,27.96,0,9/1/2001,2,17,0,41372,47,Charged Off,60,553,23.76,71.1,C
1491744,29700,29700,811.7,MORTGAGE,75400,10/1/2012,MN,19.32,2,5/1/1983,1,10,0,17330,28,Current,60,546,21.49,76,C
1491816,10000,10000,343.39,MORTGAGE,43000,10/1/2012,IL,13.9,0,2/1/2002,2,14,0,15498,32,Current,36,509,14.33,36.7,B
1492779,6000,6000,202.49,MORTGAGE,65000,1/1/2013,MI,26.47,0,7/1/2000,4,15,0,17252,31,Current,36,536,13.11,67.4,B
1492974,20000,20000,684.43,RENT,75000,10/1/2012,MI,10,0,11/1/2000,0,8,0,6110,22,Current,36,546,14.09,42.1,B
1493112,10000,10000,328.06,RENT,38000,10/1/2012,NY,21.04,0,5/1/1993,0,15,0,20063,24,Current,36,500,11.14,68.7,B
1493569,24000,24000,523.5,MORTGAGE,70000,10/1/2012,MN,18.48,0,12/1/1996,0,12,0,39359,27,Current,60,541,11.14,42.3,B
1493829,14600,14600,456.84,RENT,92000,10/1/2012,WI,7.6,0,4/1/2004,5,9,0,1989,20,Current,36,559,7.9,5,A
1495061,12000,12000,388.11,MORTGAGE,50000,10/1/2012,GA,26.98,0,6/1/2003,0,17,0,22665,32,Current,36,519,10.16,34.3,B
1495656,5000,5000,156.46,MORTGAGE,37000,11/1/2012,VA,22.12,0,1/1/2001,0,21,0,1957,48,Current,36,499,7.9,10.5,A
1495657,6650,6650,224.42,MORTGAGE,25000,10/1/2012,GA,22.75,0,6/1/1998,1,8,0,11707,12,Current,36,472,13.11,76,B
1496038,12300,12300,422.36,RENT,38105.6,10/1/2012,KS,29.22,0,7/1/2005,0,10,0,4287,24,Charged Off,36,501,14.33,40.1,B
1496270,35000,35000,838.36,MORTGAGE,175000,10/1/2012,MA,14.03,0,10/1/1996,3,16,0,142339,28,Current,60,602,15.31,.2,B
1496607,12000,12000,404.97,MORTGAGE,107840,1/1/2013,DC,33.92,0,2/1/1996,0,13,0,14492,53,Current,36,570,13.11,77.5,B
1497009,18000,18000,626.72,RENT,50000,10/1/2012,GA,21.14,0,7/1/1999,0,10,0,21378,19,Current,36,519,15.31,72.2,B
1497651,18000,18000,449.97,MORTGAGE,81000,11/1/2012,NC,9.32,0,6/1/1997,3,12,0,6870,19,Current,60,551,17.27,26.4,B
1498270,15000,15000,485.14,RENT,42000,12/1/2012,CA,8.37,0,10/1/1997,0,3,0,15284,3,Current,36,507,10.16,30.3,B
1499154,21250,21250,548.32,MORTGAGE,53000,11/1/2012,TX,26.85,1,3/1/1992,1,6,0,12909,20,Current,60,523,18.75,41.4,C
1499277,24000,24000,547.43,RENT,87000,1/1/2013,NY,10.66,0,1/1/1996,0,14,0,23577,29,Current,60,556,13.11,77.6,B
1499289,11000,11000,349.29,RENT,110000,12/1/2012,CA,23.54,0,4/1/1990,2,16,0,18263,33,Current,36,571,8.9,40.6,A
1500609,10800,10800,336.55,MORTGAGE,120000,12/1/2012,TX,6.71,0,10/1/1999,1,10,0,22600,43,Current,36,577,7.62,53.3,A
1500732,23325,23325,624.35,MORTGAGE,52021,10/1/2012,MI,24.11,0,8/1/1995,0,15,0,25048,24,Current,60,521,20.49,56.8,C
1500950,10000,10000,328.06,RENT,45000,10/1/2012,CA,28.02,0,8/1/1994,0,11,0,25629,23,Current,36,512,11.14,68.7,B
1501072,4500,4500,151.87,OWN,17000,10/1/2012,SC,19.91,0,9/1/2007,2,6,0,7682,8,Charged Off,36,447,13.11,75.3,B
1501132,2500,2500,79.39,RENT,13500,10/1/2012,CA,10.49,0,12/1/1998,0,8,0,3501,13,Current,36,431,8.9,50,A
1501158,6250,6250,229.26,RENT,23000,1/1/2013,VA,27.84,0,6/1/2007,0,9,0,10266,12,Current,36,467,19.05,55.8,C
1501254,23500,23500,648.78,RENT,66560,10/1/2012,CA,12.07,0,12/1/1999,1,13,0,17102,32,Current,60,538,21.98,90.9,C
1501283,3500,3500,116.46,RENT,38400,10/1/2012,CA,30.72,2,4/1/1997,0,12,0,29728,30,Current,36,501,12.12,80.6,B
1501450,5000,5000,174.09,MORTGAGE,84000,11/1/2012,SD,26.03,0,6/1/1989,2,14,0,26254,46,Current,36,553,15.31,77.9,B
1501813,18875,18875,452.12,MORTGAGE,90000,10/1/2012,MI,12.4,0,1/1/1990,0,4,0,38125,14,Current,60,558,15.31,94.8,B
1501817,9600,9600,314.93,RENT,48000,10/1/2012,CA,28.7,0,3/1/2002,0,12,0,16782,24,Current,36,516,11.14,51,B
1501867,22400,22400,477.7,MORTGAGE,109244,12/1/2012,CA,14.07,0,11/1/1992,0,10,0,31857,25,Current,60,571,10.16,80,B
1501871,15500,15500,539.67,MORTGAGE,45000,10/1/2012,NM,25.68,1,5/1/1999,2,12,0,11233,29,Current,36,512,15.31,38.3,B
1502045,30000,30000,749.94,RENT,80820,10/1/2012,CA,22.26,0,12/1/1999,1,9,0,31813,26,Current,60,551,17.27,80.1,B
1502351,2000,2000,68.45,RENT,56000,11/1/2012,VA,21.04,0,12/1/1999,3,9,0,5684,16,Current,36,526,14.09,16.8,B
1502442,10800,10800,354.3,MORTGAGE,45000,10/1/2012,MO,33.87,0,4/1/2003,0,5,0,23702,16,Current,36,512,11.14,77.5,B
1502487,18225,18225,427.19,OWN,47000,10/1/2012,OH,23.77,0,3/1/1990,0,9,0,26355,10,Current,60,515,14.33,57.7,B
1502982,11625,11625,375.98,MORTGAGE,58000,10/1/2012,MI,30.66,0,3/1/2000,1,6,0,4242,36,Current,36,529,10.16,21.2,B
1503225,9000,9000,313.36,MORTGAGE,40000,10/1/2012,MO,21.18,0,7/1/2003,1,4,0,16788,8,Current,36,504,15.31,91.7,B
1503413,7200,7200,242.98,RENT,48000,10/1/2012,FL,10.58,0,6/1/1992,0,6,0,18408,13,Charged Off,36,516,13.11,95.4,B
1503418,16000,16000,375.04,MORTGAGE,48000,10/1/2012,IL,14.03,0,1/1/1994,1,17,0,26158,34,Current,60,516,14.33,41.6,B
1504124,12800,12800,438.04,MORTGAGE,85000,10/1/2012,TX,20.23,0,12/1/1990,2,12,0,28395,18,Current,36,554,14.09,85.8,B
1504276,7200,7200,239.56,MORTGAGE,50000,10/1/2012,KS,34.06,0,12/1/1998,3,13,0,13886,35,Current,36,519,12.12,81.7,B
1504384,8000,8000,250.33,MORTGAGE,42000,10/1/2012,IL,12.54,0,7/1/2002,2,8,0,6834,10,Current,36,507,7.9,40.2,A
1504396,20125,20125,738.22,RENT,51000,10/1/2012,NC,10,0,2/1/2001,0,10,0,19019,18,Current,36,520,19.05,88.7,C
1504563,8000,8000,245.63,RENT,52000,11/1/2012,OK,25.84,0,12/1/1999,0,15,0,15851,33,Current,36,521,6.62,35.7,A
1505141,3400,3400,106.39,RENT,52160,10/1/2012,OH,5.73,0,5/1/2007,0,5,0,431,7,Current,36,521,7.9,43.1,A
1505591,18000,18000,560.91,MORTGAGE,131240,10/1/2012,WA,9.01,0,4/1/1992,0,12,0,17633,28,Current,36,583,7.62,35.4,A
1505811,25000,25000,855.54,RENT,85000,11/1/2012,WI,18.86,0,9/1/1979,0,15,0,30282,30,Current,36,554,14.09,54.1,B
1506061,8000,8000,249.3,MORTGAGE,93000,10/1/2012,CA,9.35,1,1/1/1998,0,10,0,14044,25,Current,36,560,7.62,36.7,A
1506085,10800,10800,422.36,MORTGAGE,60000,11/1/2012,VA,26.08,1,1/1/2000,1,31,0,7801,57,Current,36,531,23.76,19.3,C
1506117,8000,8000,266.18,MORTGAGE,43000,11/1/2012,FL,16.66,4,2/1/1998,0,13,0,2424,59,Current,36,509,12.12,43.3,B
1506319,8325,8325,297.93,MORTGAGE,29172,10/1/2012,UT,6.46,0,4/1/2002,1,2,0,5089,8,Current,36,483,17.27,87.7,B
1506354,12800,12800,398.87,RENT,84000,10/1/2012,NY,.36,0,3/1/2007,2,5,0,1129,8,Charged Off,36,553,7.62,12.8,A
1506573,31300,31300,1089.79,MORTGAGE,70000,2/1/2013,MI,14.98,0,6/1/2003,0,11,0,25026,24,Current,36,541,15.31,70.3,B
1507685,1000,1000,32.35,MORTGAGE,48000,11/1/2012,CO,18.11,0,5/1/1994,0,8,0,17768,18,Current,36,999,10.16,46.8,B
1507859,14000,14000,465.81,MORTGAGE,75000,12/1/2012,OR,11.98,0,7/1/2002,0,13,0,13935,26,Current,36,546,12.12,71.5,B
1508058,1000,1000,31.3,OWN,142000,10/1/2012,NY,11.96,0,4/1/1993,1,6,0,33548,19,Current,36,588,7.9,87.1,A
1508059,35000,35000,966.27,RENT,218000,10/1/2012,IL,26.23,0,5/1/1990,3,15,0,26159,45,Current,60,617,21.98,69.8,C
1508259,11500,11500,377.26,OWN,45700,10/1/2012,LA,7.04,0,11/1/2004,0,10,0,1272,13,Current,36,513,11.14,55.3,B
1508346,7200,7200,228.63,RENT,60000,10/1/2012,CA,21.4,0,5/1/2005,1,14,0,15147,21,Current,36,531,8.9,47.8,A
1508386,22000,22000,595.18,RENT,72500,10/1/2012,IL,16.12,0,12/1/1998,0,8,0,21357,10,Current,60,543,21,94.5,C
1508673,9000,9000,299.45,MORTGAGE,250000,10/1/2012,CT,7.62,0,8/1/1981,1,24,0,54871,42,Current,36,626,12.12,39.5,B
1508752,24000,24000,675.89,RENT,82000,10/1/2012,CA,8.5,0,6/1/2001,1,5,0,7685,15,Current,60,552,22.95,81.8,C
1508897,6000,6000,205.33,RENT,54000,11/1/2012,NY,5.62,0,7/1/2006,0,5,0,9186,8,Current,36,524,14.09,81.3,B
1509362,9000,9000,324.34,MORTGAGE,75000,10/1/2012,CO,11.78,0,3/1/2008,2,11,0,5432,20,Current,36,546,17.77,30.7,C
1511008,27175,27175,1016.72,RENT,68000,10/1/2012,NY,20.23,0,10/1/1994,1,8,0,21633,12,Current,36,539,20.49,95.7,C
1511009,21250,21250,674.76,RENT,54000,10/1/2012,TX,28.4,0,8/1/1978,1,11,0,8392,23,Current,36,524,8.9,48.5,A
1511400,14000,14000,465.81,MORTGAGE,75000,10/1/2012,NY,3.25,0,11/1/1991,1,14,0,7085,26,Current,36,546,12.12,21.3,B
1511476,10000,10000,328.06,RENT,40000,10/1/2012,WY,28.71,0,9/1/2001,1,9,0,8664,18,Current,36,504,11.14,40,B
1511683,19600,19600,748.34,MORTGAGE,50000,10/1/2012,CO,29.47,0,12/1/1996,2,8,0,13503,26,Current,36,519,21.98,97.8,C
1511863,10000,10000,332.72,MORTGAGE,200000,10/1/2012,NJ,15.97,0,1/1/1993,2,10,0,25444,24,Current,36,611,12.12,70.5,B
1511890,23850,23850,628.17,MORTGAGE,60000,10/1/2012,CA,23.96,0,5/1/1996,1,15,0,41776,22,Current,60,531,19.72,54,C
1512095,16000,16000,412.86,MORTGAGE,53000,11/1/2012,NY,16.44,0,9/1/1997,1,9,0,8081,31,Current,60,523,18.75,74.8,C
1512698,5000,5000,158.77,MORTGAGE,38696,12/1/2012,NC,16.87,0,5/1/1995,2,28,0,9122,61,Current,36,502,8.9,12.5,A
1512863,3875,3875,132.61,RENT,34000,11/1/2012,NY,11.4,0,12/1/2004,0,16,0,5964,25,Current,36,493,14.09,97.8,B
1513196,20000,20000,656.11,MORTGAGE,70000,10/1/2012,TX,17.85,0,12/1/2001,0,11,0,27234,24,Current,36,541,11.14,55.7,B
1513218,11500,11500,414.43,MORTGAGE,36000,10/1/2012,MO,16.93,0,4/1/2003,0,9,0,5844,13,Current,36,497,17.77,70.4,C
1513974,10000,10000,384.35,MORTGAGE,74400,10/1/2012,MD,34.26,1,10/1/1993,1,36,0,28850,45,Charged Off,36,545,22.47,66,C
1514172,5500,5500,171.39,MORTGAGE,44000,10/1/2012,NC,19.77,0,9/1/2006,0,8,0,1916,10,Current,36,510,7.62,39.9,A
1514325,4875,4875,157.67,MORTGAGE,73000,10/1/2012,TX,25.9,0,8/1/1997,0,15,0,37820,25,Current,36,544,10.16,74.4,B
1514636,8000,8000,280.47,RENT,70000,10/1/2012,CA,7.53,0,5/1/1999,1,8,1,5626,20,Current,36,541,15.8,52.6,B
1514639,15250,15250,396.02,RENT,39000,10/1/2012,CA,27.91,0,8/1/2001,1,10,0,22700,20,Current,60,502,19.05,51.4,C
1514988,10400,10400,355.91,RENT,52800,11/1/2012,CA,21.73,1,1/1/2003,0,10,0,15523,21,Current,36,522,14.09,78.4,B
1515198,18000,18000,590.5,OWN,78000,11/1/2012,MI,16.47,0,1/1/1991,0,9,0,21607,18,Current,36,548,11.14,36.2,B
1515668,30000,30000,684.29,OWN,84460,10/1/2012,TX,15.43,0,7/1/1994,0,8,0,18644,32,Current,60,554,13.11,48.4,B
1515958,17175,17175,374.63,RENT,72000,10/1/2012,CT,18.26,0,7/1/1994,0,17,0,16920,25,Current,60,543,11.14,16.3,B
1515971,16000,16000,602.81,OWN,80000,10/1/2012,NY,26.4,0,9/1/1999,1,24,0,25441,42,Current,36,550,21,69.7,C
1515990,10000,10000,343.39,MORTGAGE,42000,10/1/2012,DE,30.6,0,4/1/1987,1,18,0,30233,45,Charged Off,36,507,14.33,58.4,B
1517145,17600,17600,535.67,MORTGAGE,86520,2/1/2013,PA,10.33,0,11/1/1995,0,13,0,18421,33,Current,36,555,6.03,24.7,A
1517282,4500,4500,149.73,MORTGAGE,80000,10/1/2012,NV,4.81,1,5/1/2000,1,8,0,680,25,Current,36,550,12.12,13.1,B
1517633,7750,7750,266.13,MORTGAGE,33000,10/1/2012,MO,31.45,0,1/1/1996,1,20,0,13693,36,Current,36,491,14.33,71.7,B
1518152,3400,3400,109.97,RENT,34000,10/1/2012,CA,5.4,0,12/1/2007,0,12,0,3051,13,Current,36,493,10.16,28,B
1518340,13750,13750,451.07,RENT,50000,1/1/2013,CA,12.14,0,3/1/2001,0,8,0,7333,15,Current,36,519,11.14,47.6,B
1518549,3900,3900,127.94,RENT,26000,11/1/2012,MD,21.74,0,5/1/2007,2,8,0,2219,13,Current,36,475,11.14,21.5,B
1518663,24700,24700,798.86,MORTGAGE,70000,10/1/2012,KS,22.1,0,2/1/1983,0,11,0,24501,18,Current,36,541,10.16,78.8,B
1518687,20000,20000,696.35,MORTGAGE,80000,10/1/2012,TX,14.37,0,4/1/2006,0,11,0,32914,21,Current,36,550,15.31,87.5,B
1518832,14600,14600,492.71,MORTGAGE,45800,10/1/2012,CO,33.93,0,12/1/1999,0,17,0,30459,63,Current,36,513,13.11,65.9,B
1518911,18000,18000,571.56,MORTGAGE,64500,10/1/2012,CA,23.26,0,4/1/1989,0,7,0,17769,18,Current,36,536,8.9,46,A
1518950,16000,16000,500.65,MORTGAGE,87000,10/1/2012,PA,16.52,0,12/1/1994,1,7,0,17291,33,Current,36,556,7.9,59.4,A
1519478,18000,18000,598.89,MORTGAGE,141000,10/1/2012,MD,12.84,0,5/1/1983,0,6,0,27307,17,Current,36,588,12.12,92.8,B
1519604,19075,19075,694.31,MORTGAGE,64000,10/1/2012,WA,24.1,0,12/1/1996,1,7,0,16548,17,Current,36,535,18.49,84.4,C
1519730,15000,15000,515.08,RENT,64000,10/1/2012,CA,18.15,2,10/1/2001,0,9,0,18822,17,Current,36,535,14.33,69.9,B
1521045,4000,4000,133.09,MORTGAGE,96000,10/1/2012,OK,17.23,0,6/1/1992,3,15,0,24952,26,Current,36,562,12.12,58.6,B
1521148,18000,18000,474.09,MORTGAGE,45000,10/1/2012,WI,27.73,1,9/1/1996,1,13,0,25210,26,Current,60,512,19.72,80,C
1521259,15975,15975,556.21,RENT,80000,10/1/2012,CA,9.15,0,7/1/1987,0,8,0,16326,12,Current,36,550,15.31,94.9,B
1521398,7200,7200,239.56,RENT,60000,10/1/2012,CA,16.96,0,5/1/2006,2,7,0,11602,14,Current,36,531,12.12,43.1,B
1521578,28000,28000,918.55,MORTGAGE,90000,10/1/2012,LA,12.32,0,10/1/2002,1,10,0,4691,29,Current,36,558,11.14,17,B
1521600,6000,6000,196.84,RENT,67500,11/1/2012,NC,8.11,0,2/1/2005,1,4,0,5547,5,Current,36,539,11.14,55.5,B
1521616,4800,4800,164.27,MORTGAGE,70000,10/1/2012,NY,16.11,0,1/1/2003,2,11,1,8182,19,Current,36,541,14.09,61.1,B
1521713,32000,32000,856.56,RENT,98000,10/1/2012,CA,17.06,0,10/1/2002,1,10,0,18185,25,Current,60,564,20.49,62.1,C
1521835,7200,7200,232.87,RENT,64500,10/1/2012,TX,20.61,0,11/1/2000,0,10,0,9507,29,Current,36,536,10.16,43.6,B
1521918,24575,24575,768.96,MORTGAGE,63000,10/1/2012,MN,10.73,0,3/1/1994,1,12,0,16852,38,Current,36,534,7.9,45.5,A
1521928,13525,13525,450,RENT,57200,10/1/2012,CA,9.8,0,10/1/2000,0,9,0,20078,18,Current,36,528,12.12,40,B
1522055,1750,1750,58.23,RENT,15816,10/1/2012,NY,28.03,0,5/1/2008,4,4,0,682,9,Current,36, ,12.12,17,B
1522058,8000,8000,282.41,RENT,150000,10/1/2012,CA,19.24,0,10/1/1998,1,20,0,11874,46,Current,36,592,16.29,88,B
1522148,30000,30000,1153.03,RENT,90000,10/1/2012,CA,9.84,0,6/1/2005,1,10,0,16449,10,Current,36,558,22.47,56.1,C
1522164,20000,20000,686.77,MORTGAGE,90000,10/1/2012,VA,1.99,0,10/1/2001,1,6,0,6949,13,Current,36,558,14.33,53,B
